analysis	correlation_type	network_pair	condition_contrast	participant	complete	sham_z	rtpj_z	vlpfc_z	both_z	delta_fisher_z
smith09-reward_denoised	partial	primary-visual__dmn	rtpj-minus-vlpfc	sub-234	true	0.3224392982	0.1404634354	0.1883432039	0.06696438914	-0.0478797685
smith09-reward_denoised	partial	primary-visual__dmn	rtpj-minus-sham	sub-234	true	0.3224392982	0.1404634354	0.1883432039	0.06696438914	-0.1819758628
smith09-reward_denoised	partial	primary-visual__dmn	vlpfc-minus-sham	sub-234	true	0.3224392982	0.1404634354	0.1883432039	0.06696438914	-0.1340960943
smith09-reward_denoised	partial	primary-visual__dmn	both-minus-mean-rtpj-vlpfc	sub-234	true	0.3224392982	0.1404634354	0.1883432039	0.06696438914	-0.09743893051
smith09-reward_denoised	partial	primary-visual__dmn	mean-stimulation-minus-sham	sub-234	true	0.3224392982	0.1404634354	0.1883432039	0.06696438914	-0.1905156221
smith09-reward_denoised	partial	primary-visual__ecn	both-minus-sham	sub-234	true	-0.07709276311	-0.01899904839	0.05503645819	-0.3094138749	-0.2323211118
smith09-reward_denoised	partial	primary-visual__ecn	both-minus-rtpj	sub-234	true	-0.07709276311	-0.01899904839	0.05503645819	-0.3094138749	-0.2904148265
smith09-reward_denoised	partial	primary-visual__ecn	both-minus-vlpfc	sub-234	true	-0.07709276311	-0.01899904839	0.05503645819	-0.3094138749	-0.3644503331
smith09-reward_denoised	partial	primary-visual__ecn	rtpj-minus-vlpfc	sub-234	true	-0.07709276311	-0.01899904839	0.05503645819	-0.3094138749	-0.07403550658
smith09-reward_denoised	partial	primary-visual__ecn	rtpj-minus-sham	sub-234	true	-0.07709276311	-0.01899904839	0.05503645819	-0.3094138749	0.05809371472
smith09-reward_denoised	partial	primary-visual__ecn	vlpfc-minus-sham	sub-234	true	-0.07709276311	-0.01899904839	0.05503645819	-0.3094138749	0.1321292213
smith09-reward_denoised	partial	primary-visual__ecn	both-minus-mean-rtpj-vlpfc	sub-234	true	-0.07709276311	-0.01899904839	0.05503645819	-0.3094138749	-0.3274325798
smith09-reward_denoised	partial	primary-visual__ecn	mean-stimulation-minus-sham	sub-234	true	-0.07709276311	-0.01899904839	0.05503645819	-0.3094138749	-0.01403272526
smith09-reward_denoised	partial	primary-visual__lateral-visual	both-minus-sham	sub-234	true	0.4001843449	0.1106069619	0.004245437228	0.5229636308	0.1227792859
smith09-reward_denoised	partial	primary-visual__lateral-visual	both-minus-rtpj	sub-234	true	0.4001843449	0.1106069619	0.004245437228	0.5229636308	0.4123566689
smith09-reward_denoised	partial	primary-visual__lateral-visual	both-minus-vlpfc	sub-234	true	0.4001843449	0.1106069619	0.004245437228	0.5229636308	0.5187181936
smith09-reward_denoised	partial	primary-visual__lateral-visual	rtpj-minus-vlpfc	sub-234	true	0.4001843449	0.1106069619	0.004245437228	0.5229636308	0.1063615247
smith09-reward_denoised	partial	primary-visual__lateral-visual	rtpj-minus-sham	sub-234	true	0.4001843449	0.1106069619	0.004245437228	0.5229636308	-0.289577383
smith09-reward_denoised	partial	primary-visual__lateral-visual	vlpfc-minus-sham	sub-234	true	0.4001843449	0.1106069619	0.004245437228	0.5229636308	-0.3959389077
smith09-reward_denoised	partial	primary-visual__lateral-visual	both-minus-mean-rtpj-vlpfc	sub-234	true	0.4001843449	0.1106069619	0.004245437228	0.5229636308	0.4655374312
smith09-reward_denoised	partial	primary-visual__lateral-visual	mean-stimulation-minus-sham	sub-234	true	0.4001843449	0.1106069619	0.004245437228	0.5229636308	-0.1875790016
smith09-reward_denoised	partial	primary-visual__left-fpn	both-minus-sham	sub-234	true	0.1704538438	0.1723150345	0.1115709008	-0.08053929464	-0.2509931384
smith09-reward_denoised	partial	primary-visual__left-fpn	both-minus-rtpj	sub-234	true	0.1704538438	0.1723150345	0.1115709008	-0.08053929464	-0.2528543291
smith09-reward_denoised	partial	primary-visual__left-fpn	both-minus-vlpfc	sub-234	true	0.1704538438	0.1723150345	0.1115709008	-0.08053929464	-0.1921101954
smith09-reward_denoised	partial	primary-visual__left-fpn	rtpj-minus-vlpfc	sub-234	true	0.1704538438	0.1723150345	0.1115709008	-0.08053929464	0.0607441337
smith09-reward_denoised	partial	primary-visual__left-fpn	rtpj-minus-sham	sub-234	true	0.1704538438	0.1723150345	0.1115709008	-0.08053929464	0.0018611907
smith09-reward_denoised	partial	primary-visual__left-fpn	vlpfc-minus-sham	sub-234	true	0.1704538438	0.1723150345	0.1115709008	-0.08053929464	-0.058882943
smith09-reward_denoised	partial	primary-visual__left-fpn	both-minus-mean-rtpj-vlpfc	sub-234	true	0.1704538438	0.1723150345	0.1115709008	-0.08053929464	-0.2224822623
smith09-reward_denoised	partial	primary-visual__left-fpn	mean-stimulation-minus-sham	sub-234	true	0.1704538438	0.1723150345	0.1115709008	-0.08053929464	-0.1026716302
smith09-reward_denoised	partial	primary-visual__occipital-pole	both-minus-sham	sub-234	true	0.2097192982	0.2944993366	0.3520188544	0.1232865859	-0.0864327123
smith09-reward_denoised	partial	primary-visual__occipital-pole	both-minus-rtpj	sub-234	true	0.2097192982	0.2944993366	0.3520188544	0.1232865859	-0.1712127507
smith09-reward_denoised	partial	primary-visual__occipital-pole	both-minus-vlpfc	sub-234	true	0.2097192982	0.2944993366	0.3520188544	0.1232865859	-0.2287322685
smith09-reward_denoised	partial	primary-visual__occipital-pole	rtpj-minus-vlpfc	sub-234	true	0.2097192982	0.2944993366	0.3520188544	0.1232865859	-0.0575195178
smith09-reward_denoised	partial	primary-visual__occipital-pole	rtpj-minus-sham	sub-234	true	0.2097192982	0.2944993366	0.3520188544	0.1232865859	0.0847800384
smith09-reward_denoised	partial	primary-visual__occipital-pole	vlpfc-minus-sham	sub-234	true	0.2097192982	0.2944993366	0.3520188544	0.1232865859	0.1422995562
smith09-reward_denoised	partial	primary-visual__occipital-pole	both-minus-mean-rtpj-vlpfc	sub-234	true	0.2097192982	0.2944993366	0.3520188544	0.1232865859	-0.1999725096
smith09-reward_denoised	partial	primary-visual__occipital-pole	mean-stimulation-minus-sham	sub-234	true	0.2097192982	0.2944993366	0.3520188544	0.1232865859	0.0468822941
smith09-reward_denoised	partial	primary-visual__right-fpn	both-minus-sham	sub-234	true	-0.07332927075	-0.1078213646	-0.1256247163	0.0370156517	0.1103449224
smith09-reward_denoised	partial	primary-visual__right-fpn	both-minus-rtpj	sub-234	true	-0.07332927075	-0.1078213646	-0.1256247163	0.0370156517	0.1448370163
smith09-reward_denoised	partial	primary-visual__right-fpn	both-minus-vlpfc	sub-234	true	-0.07332927075	-0.1078213646	-0.1256247163	0.0370156517	0.162640368
smith09-reward_denoised	partial	primary-visual__right-fpn	rtpj-minus-vlpfc	sub-234	true	-0.07332927075	-0.1078213646	-0.1256247163	0.0370156517	0.0178033517
smith09-reward_denoised	partial	primary-visual__right-fpn	rtpj-minus-sham	sub-234	true	-0.07332927075	-0.1078213646	-0.1256247163	0.0370156517	-0.03449209385
smith09-reward_denoised	partial	primary-visual__right-fpn	vlpfc-minus-sham	sub-234	true	-0.07332927075	-0.1078213646	-0.1256247163	0.0370156517	-0.05229544555
smith09-reward_denoised	partial	primary-visual__right-fpn	both-minus-mean-rtpj-vlpfc	sub-234	true	-0.07332927075	-0.1078213646	-0.1256247163	0.0370156517	0.1537386921
smith09-reward_denoised	partial	primary-visual__right-fpn	mean-stimulation-minus-sham	sub-234	true	-0.07332927075	-0.1078213646	-0.1256247163	0.0370156517	0.007852461017
smith09-reward_denoised	partial	primary-visual__sensorimotor	both-minus-sham	sub-234	true	0.2720688186	0.2030422717	0.2006643044	-0.3415178764	-0.613586695
smith09-reward_denoised	partial	primary-visual__sensorimotor	both-minus-rtpj	sub-234	true	0.2720688186	0.2030422717	0.2006643044	-0.3415178764	-0.5445601481
smith09-reward_denoised	partial	primary-visual__sensorimotor	both-minus-vlpfc	sub-234	true	0.2720688186	0.2030422717	0.2006643044	-0.3415178764	-0.5421821808
smith09-reward_denoised	partial	primary-visual__sensorimotor	rtpj-minus-vlpfc	sub-234	true	0.2720688186	0.2030422717	0.2006643044	-0.3415178764	0.0023779673
smith09-reward_denoised	partial	primary-visual__sensorimotor	rtpj-minus-sham	sub-234	true	0.2720688186	0.2030422717	0.2006643044	-0.3415178764	-0.0690265469
smith09-reward_denoised	partial	primary-visual__sensorimotor	vlpfc-minus-sham	sub-234	true	0.2720688186	0.2030422717	0.2006643044	-0.3415178764	-0.0714045142
smith09-reward_denoised	partial	primary-visual__sensorimotor	both-minus-mean-rtpj-vlpfc	sub-234	true	0.2720688186	0.2030422717	0.2006643044	-0.3415178764	-0.5433711644
smith09-reward_denoised	partial	primary-visual__sensorimotor	mean-stimulation-minus-sham	sub-234	true	0.2720688186	0.2030422717	0.2006643044	-0.3415178764	-0.251339252
smith09-reward_denoised	partial	right-fpn__brain-reward-signature	both-minus-sham	sub-234	true	-0.2584082561	-0.2450243404	-0.1366864177	0.1338781479	0.392286404
smith09-reward_denoised	partial	right-fpn__brain-reward-signature	both-minus-rtpj	sub-234	true	-0.2584082561	-0.2450243404	-0.1366864177	0.1338781479	0.3789024883
smith09-reward_denoised	partial	right-fpn__brain-reward-signature	both-minus-vlpfc	sub-234	true	-0.2584082561	-0.2450243404	-0.1366864177	0.1338781479	0.2705645656
smith09-reward_denoised	partial	right-fpn__brain-reward-signature	rtpj-minus-vlpfc	sub-234	true	-0.2584082561	-0.2450243404	-0.1366864177	0.1338781479	-0.1083379227
smith09-reward_denoised	partial	right-fpn__brain-reward-signature	rtpj-minus-sham	sub-234	true	-0.2584082561	-0.2450243404	-0.1366864177	0.1338781479	0.0133839157
smith09-reward_denoised	partial	right-fpn__brain-reward-signature	vlpfc-minus-sham	sub-234	true	-0.2584082561	-0.2450243404	-0.1366864177	0.1338781479	0.1217218384
smith09-reward_denoised	partial	right-fpn__brain-reward-signature	both-minus-mean-rtpj-vlpfc	sub-234	true	-0.2584082561	-0.2450243404	-0.1366864177	0.1338781479	0.324733527
smith09-reward_denoised	partial	right-fpn__brain-reward-signature	mean-stimulation-minus-sham	sub-234	true	-0.2584082561	-0.2450243404	-0.1366864177	0.1338781479	0.175797386
smith09-reward_denoised	partial	right-fpn__left-fpn	both-minus-sham	sub-234	true	0.03016832313	-0.05570814887	-0.07876046728	0.06842796538	0.03825964225
smith09-reward_denoised	partial	right-fpn__left-fpn	both-minus-rtpj	sub-234	true	0.03016832313	-0.05570814887	-0.07876046728	0.06842796538	0.1241361142
smith09-reward_denoised	partial	right-fpn__left-fpn	both-minus-vlpfc	sub-234	true	0.03016832313	-0.05570814887	-0.07876046728	0.06842796538	0.1471884327
smith09-reward_denoised	partial	right-fpn__left-fpn	rtpj-minus-vlpfc	sub-234	true	0.03016832313	-0.05570814887	-0.07876046728	0.06842796538	0.02305231841
smith09-reward_denoised	partial	right-fpn__left-fpn	rtpj-minus-sham	sub-234	true	0.03016832313	-0.05570814887	-0.07876046728	0.06842796538	-0.085876472
smith09-reward_denoised	partial	right-fpn__left-fpn	vlpfc-minus-sham	sub-234	true	0.03016832313	-0.05570814887	-0.07876046728	0.06842796538	-0.1089287904
smith09-reward_denoised	partial	right-fpn__left-fpn	both-minus-mean-rtpj-vlpfc	sub-234	true	0.03016832313	-0.05570814887	-0.07876046728	0.06842796538	0.1356622735
smith09-reward_denoised	partial	right-fpn__left-fpn	mean-stimulation-minus-sham	sub-234	true	0.03016832313	-0.05570814887	-0.07876046728	0.06842796538	-0.05218187339
smith09-reward_denoised	partial	sensorimotor__auditory	both-minus-sham	sub-234	true	-0.03771844968	-0.184372534	-0.08911422577	-0.6777058314	-0.6399873817
smith09-reward_denoised	partial	sensorimotor__auditory	both-minus-rtpj	sub-234	true	-0.03771844968	-0.184372534	-0.08911422577	-0.6777058314	-0.4933332974
smith09-reward_denoised	partial	sensorimotor__auditory	both-minus-vlpfc	sub-234	true	-0.03771844968	-0.184372534	-0.08911422577	-0.6777058314	-0.5885916056
smith09-reward_denoised	partial	sensorimotor__auditory	rtpj-minus-vlpfc	sub-234	true	-0.03771844968	-0.184372534	-0.08911422577	-0.6777058314	-0.09525830823
smith09-reward_denoised	partial	sensorimotor__auditory	rtpj-minus-sham	sub-234	true	-0.03771844968	-0.184372534	-0.08911422577	-0.6777058314	-0.1466540843
smith09-reward_denoised	partial	sensorimotor__auditory	vlpfc-minus-sham	sub-234	true	-0.03771844968	-0.184372534	-0.08911422577	-0.6777058314	-0.05139577609
smith09-reward_denoised	partial	sensorimotor__auditory	both-minus-mean-rtpj-vlpfc	sub-234	true	-0.03771844968	-0.184372534	-0.08911422577	-0.6777058314	-0.5409624515
smith09-reward_denoised	partial	sensorimotor__auditory	mean-stimulation-minus-sham	sub-234	true	-0.03771844968	-0.184372534	-0.08911422577	-0.6777058314	-0.2793457474
smith09-reward_denoised	partial	sensorimotor__brain-reward-signature	both-minus-sham	sub-234	true	-0.0263958199	0.02475479374	0.09629812681	-0.1712962988	-0.1449004789
smith09-reward_denoised	partial	sensorimotor__brain-reward-signature	both-minus-rtpj	sub-234	true	-0.0263958199	0.02475479374	0.09629812681	-0.1712962988	-0.1960510925
smith09-reward_denoised	partial	sensorimotor__brain-reward-signature	both-minus-vlpfc	sub-234	true	-0.0263958199	0.02475479374	0.09629812681	-0.1712962988	-0.2675944256
smith09-reward_denoised	partial	sensorimotor__brain-reward-signature	rtpj-minus-vlpfc	sub-234	true	-0.0263958199	0.02475479374	0.09629812681	-0.1712962988	-0.07154333307
smith09-reward_denoised	partial	sensorimotor__brain-reward-signature	rtpj-minus-sham	sub-234	true	-0.0263958199	0.02475479374	0.09629812681	-0.1712962988	0.05115061364
smith09-reward_denoised	partial	sensorimotor__brain-reward-signature	vlpfc-minus-sham	sub-234	true	-0.0263958199	0.02475479374	0.09629812681	-0.1712962988	0.1226939467
smith09-reward_denoised	partial	sensorimotor__brain-reward-signature	both-minus-mean-rtpj-vlpfc	sub-234	true	-0.0263958199	0.02475479374	0.09629812681	-0.1712962988	-0.2318227591
smith09-reward_denoised	partial	sensorimotor__brain-reward-signature	mean-stimulation-minus-sham	sub-234	true	-0.0263958199	0.02475479374	0.09629812681	-0.1712962988	0.00964802715
smith09-reward_denoised	partial	sensorimotor__ecn	both-minus-sham	sub-234	true	0.01876803014	-0.0659713194	0.2161373999	-0.2849086698	-0.3036766999
smith09-reward_denoised	partial	sensorimotor__ecn	both-minus-rtpj	sub-234	true	0.01876803014	-0.0659713194	0.2161373999	-0.2849086698	-0.2189373504
smith09-reward_denoised	partial	sensorimotor__ecn	both-minus-vlpfc	sub-234	true	0.01876803014	-0.0659713194	0.2161373999	-0.2849086698	-0.5010460697
smith09-reward_denoised	partial	sensorimotor__ecn	rtpj-minus-vlpfc	sub-234	true	0.01876803014	-0.0659713194	0.2161373999	-0.2849086698	-0.2821087193
smith09-reward_denoised	partial	sensorimotor__ecn	rtpj-minus-sham	sub-234	true	0.01876803014	-0.0659713194	0.2161373999	-0.2849086698	-0.08473934954
smith09-reward_denoised	partial	sensorimotor__ecn	vlpfc-minus-sham	sub-234	true	0.01876803014	-0.0659713194	0.2161373999	-0.2849086698	0.1973693698
smith09-reward_denoised	partial	sensorimotor__ecn	both-minus-mean-rtpj-vlpfc	sub-234	true	0.01876803014	-0.0659713194	0.2161373999	-0.2849086698	-0.3599917101
smith09-reward_denoised	partial	sensorimotor__ecn	mean-stimulation-minus-sham	sub-234	true	0.01876803014	-0.0659713194	0.2161373999	-0.2849086698	-0.06368222657
smith09-reward_denoised	partial	sensorimotor__left-fpn	both-minus-sham	sub-234	true	-0.1287097155	-0.1025645718	0.07530735632	0.07904655119	0.2077562667
smith09-reward_denoised	partial	sensorimotor__left-fpn	both-minus-rtpj	sub-234	true	-0.1287097155	-0.1025645718	0.07530735632	0.07904655119	0.181611123
smith09-reward_denoised	partial	sensorimotor__left-fpn	both-minus-vlpfc	sub-234	true	-0.1287097155	-0.1025645718	0.07530735632	0.07904655119	0.00373919487
smith09-reward_denoised	partial	sensorimotor__left-fpn	rtpj-minus-vlpfc	sub-234	true	-0.1287097155	-0.1025645718	0.07530735632	0.07904655119	-0.1778719281
smith09-reward_denoised	partial	sensorimotor__left-fpn	rtpj-minus-sham	sub-234	true	-0.1287097155	-0.1025645718	0.07530735632	0.07904655119	0.0261451437
smith09-reward_denoised	partial	sensorimotor__left-fpn	vlpfc-minus-sham	sub-234	true	-0.1287097155	-0.1025645718	0.07530735632	0.07904655119	0.2040170718
smith09-reward_denoised	partial	sensorimotor__left-fpn	both-minus-mean-rtpj-vlpfc	sub-234	true	-0.1287097155	-0.1025645718	0.07530735632	0.07904655119	0.09267515893
smith09-reward_denoised	partial	sensorimotor__left-fpn	mean-stimulation-minus-sham	sub-234	true	-0.1287097155	-0.1025645718	0.07530735632	0.07904655119	0.1459728274
smith09-reward_denoised	partial	sensorimotor__right-fpn	both-minus-sham	sub-234	true	0.03832617752	0.1115762384	-0.004837577986	0.369590563	0.3312643855
smith09-reward_denoised	partial	sensorimotor__right-fpn	both-minus-rtpj	sub-234	true	0.03832617752	0.1115762384	-0.004837577986	0.369590563	0.2580143246
smith09-reward_denoised	partial	sensorimotor__right-fpn	both-minus-vlpfc	sub-234	true	0.03832617752	0.1115762384	-0.004837577986	0.369590563	0.374428141
smith09-reward_denoised	partial	sensorimotor__right-fpn	rtpj-minus-vlpfc	sub-234	true	0.03832617752	0.1115762384	-0.004837577986	0.369590563	0.1164138164
smith09-reward_denoised	partial	sensorimotor__right-fpn	rtpj-minus-sham	sub-234	true	0.03832617752	0.1115762384	-0.004837577986	0.369590563	0.07325006088
smith09-reward_denoised	partial	sensorimotor__right-fpn	vlpfc-minus-sham	sub-234	true	0.03832617752	0.1115762384	-0.004837577986	0.369590563	-0.04316375551
smith09-reward_denoised	partial	sensorimotor__right-fpn	both-minus-mean-rtpj-vlpfc	sub-234	true	0.03832617752	0.1115762384	-0.004837577986	0.369590563	0.3162212328
smith09-reward_denoised	partial	sensorimotor__right-fpn	mean-stimulation-minus-sham	sub-234	true	0.03832617752	0.1115762384	-0.004837577986	0.369590563	0.1204502303
smith09-reward_denoised	full	auditory__brain-reward-signature	both-minus-sham	sub-235	true	-0.01248700274	-0.04314132752	0.06758661316	-0.08410022151	-0.07161321877
smith09-reward_denoised	full	auditory__brain-reward-signature	both-minus-rtpj	sub-235	true	-0.01248700274	-0.04314132752	0.06758661316	-0.08410022151	-0.04095889399
smith09-reward_denoised	full	auditory__brain-reward-signature	both-minus-vlpfc	sub-235	true	-0.01248700274	-0.04314132752	0.06758661316	-0.08410022151	-0.1516868347
smith09-reward_denoised	full	auditory__brain-reward-signature	rtpj-minus-vlpfc	sub-235	true	-0.01248700274	-0.04314132752	0.06758661316	-0.08410022151	-0.1107279407
smith09-reward_denoised	full	auditory__brain-reward-signature	rtpj-minus-sham	sub-235	true	-0.01248700274	-0.04314132752	0.06758661316	-0.08410022151	-0.03065432478
smith09-reward_denoised	full	auditory__brain-reward-signature	vlpfc-minus-sham	sub-235	true	-0.01248700274	-0.04314132752	0.06758661316	-0.08410022151	0.0800736159
smith09-reward_denoised	full	auditory__brain-reward-signature	both-minus-mean-rtpj-vlpfc	sub-235	true	-0.01248700274	-0.04314132752	0.06758661316	-0.08410022151	-0.09632286433
smith09-reward_denoised	full	auditory__brain-reward-signature	mean-stimulation-minus-sham	sub-235	true	-0.01248700274	-0.04314132752	0.06758661316	-0.08410022151	-0.007397975883
smith09-reward_denoised	full	auditory__ecn	both-minus-sham	sub-235	true	-0.2022682455	-0.2158867038	-0.06349960522	-0.1170850709	0.0851831746
smith09-reward_denoised	full	auditory__ecn	both-minus-rtpj	sub-235	true	-0.2022682455	-0.2158867038	-0.06349960522	-0.1170850709	0.0988016329
smith09-reward_denoised	full	auditory__ecn	both-minus-vlpfc	sub-235	true	-0.2022682455	-0.2158867038	-0.06349960522	-0.1170850709	-0.05358546568
smith09-reward_denoised	full	auditory__ecn	rtpj-minus-vlpfc	sub-235	true	-0.2022682455	-0.2158867038	-0.06349960522	-0.1170850709	-0.1523870986
smith09-reward_denoised	full	auditory__ecn	rtpj-minus-sham	sub-235	true	-0.2022682455	-0.2158867038	-0.06349960522	-0.1170850709	-0.0136184583
smith09-reward_denoised	full	auditory__ecn	vlpfc-minus-sham	sub-235	true	-0.2022682455	-0.2158867038	-0.06349960522	-0.1170850709	0.1387686403
smith09-reward_denoised	full	auditory__ecn	both-minus-mean-rtpj-vlpfc	sub-235	true	-0.2022682455	-0.2158867038	-0.06349960522	-0.1170850709	0.02260808361
smith09-reward_denoised	full	auditory__ecn	mean-stimulation-minus-sham	sub-235	true	-0.2022682455	-0.2158867038	-0.06349960522	-0.1170850709	0.07011111886
smith09-reward_denoised	full	auditory__left-fpn	both-minus-sham	sub-235	true	-0.1536318328	0.06488713808	-0.1777405355	-0.08711097563	0.06652085717
smith09-reward_denoised	full	auditory__left-fpn	both-minus-rtpj	sub-235	true	-0.1536318328	0.06488713808	-0.1777405355	-0.08711097563	-0.1519981137
smith09-reward_denoised	full	auditory__left-fpn	both-minus-vlpfc	sub-235	true	-0.1536318328	0.06488713808	-0.1777405355	-0.08711097563	0.09062955987
smith09-reward_denoised	full	auditory__left-fpn	rtpj-minus-vlpfc	sub-235	true	-0.1536318328	0.06488713808	-0.1777405355	-0.08711097563	0.2426276736
smith09-reward_denoised	full	auditory__left-fpn	rtpj-minus-sham	sub-235	true	-0.1536318328	0.06488713808	-0.1777405355	-0.08711097563	0.2185189709
smith09-reward_denoised	full	auditory__left-fpn	vlpfc-minus-sham	sub-235	true	-0.1536318328	0.06488713808	-0.1777405355	-0.08711097563	-0.0241087027
smith09-reward_denoised	full	auditory__left-fpn	both-minus-mean-rtpj-vlpfc	sub-235	true	-0.1536318328	0.06488713808	-0.1777405355	-0.08711097563	-0.03068427692
smith09-reward_denoised	full	auditory__left-fpn	mean-stimulation-minus-sham	sub-235	true	-0.1536318328	0.06488713808	-0.1777405355	-0.08711097563	0.08697704178
smith09-reward_denoised	full	auditory__right-fpn	both-minus-sham	sub-235	true	-0.07311196442	-0.0333035801	-0.1077513226	-0.08221699541	-0.00910503099
smith09-reward_denoised	full	auditory__right-fpn	both-minus-rtpj	sub-235	true	-0.07311196442	-0.0333035801	-0.1077513226	-0.08221699541	-0.04891341531
smith09-reward_denoised	full	auditory__right-fpn	both-minus-vlpfc	sub-235	true	-0.07311196442	-0.0333035801	-0.1077513226	-0.08221699541	0.02553432719
smith09-reward_denoised	full	auditory__right-fpn	rtpj-minus-vlpfc	sub-235	true	-0.07311196442	-0.0333035801	-0.1077513226	-0.08221699541	0.0744477425
smith09-reward_denoised	full	auditory__right-fpn	rtpj-minus-sham	sub-235	true	-0.07311196442	-0.0333035801	-0.1077513226	-0.08221699541	0.03980838432
smith09-reward_denoised	full	auditory__right-fpn	vlpfc-minus-sham	sub-235	true	-0.07311196442	-0.0333035801	-0.1077513226	-0.08221699541	-0.03463935818
smith09-reward_denoised	full	auditory__right-fpn	both-minus-mean-rtpj-vlpfc	sub-235	true	-0.07311196442	-0.0333035801	-0.1077513226	-0.08221699541	-0.01168954406
smith09-reward_denoised	full	auditory__right-fpn	mean-stimulation-minus-sham	sub-235	true	-0.07311196442	-0.0333035801	-0.1077513226	-0.08221699541	-0.001312001617
smith09-reward_denoised	full	dmn__auditory	both-minus-sham	sub-235	true	-0.3581501629	-0.1752297163	-0.03229391461	-0.006290774468	0.3518593884
smith09-reward_denoised	full	dmn__auditory	both-minus-rtpj	sub-235	true	-0.3581501629	-0.1752297163	-0.03229391461	-0.006290774468	0.1689389418
smith09-reward_denoised	full	dmn__auditory	both-minus-vlpfc	sub-235	true	-0.3581501629	-0.1752297163	-0.03229391461	-0.006290774468	0.02600314014
smith09-reward_denoised	full	dmn__auditory	rtpj-minus-vlpfc	sub-235	true	-0.3581501629	-0.1752297163	-0.03229391461	-0.006290774468	-0.1429358017
smith09-reward_denoised	full	dmn__auditory	rtpj-minus-sham	sub-235	true	-0.3581501629	-0.1752297163	-0.03229391461	-0.006290774468	0.1829204466
smith09-reward_denoised	full	dmn__auditory	vlpfc-minus-sham	sub-235	true	-0.3581501629	-0.1752297163	-0.03229391461	-0.006290774468	0.3258562483
smith09-reward_denoised	full	dmn__auditory	both-minus-mean-rtpj-vlpfc	sub-235	true	-0.3581501629	-0.1752297163	-0.03229391461	-0.006290774468	0.09747104099
smith09-reward_denoised	full	dmn__auditory	mean-stimulation-minus-sham	sub-235	true	-0.3581501629	-0.1752297163	-0.03229391461	-0.006290774468	0.2868786944
smith09-reward_denoised	full	dmn__brain-reward-signature	both-minus-sham	sub-235	true	-0.09499785654	-0.06876938905	-0.0251545754	-0.1421384074	-0.04714055086
smith09-reward_denoised	full	dmn__brain-reward-signature	both-minus-rtpj	sub-235	true	-0.09499785654	-0.06876938905	-0.0251545754	-0.1421384074	-0.07336901835
smith09-reward_denoised	full	dmn__brain-reward-signature	both-minus-vlpfc	sub-235	true	-0.09499785654	-0.06876938905	-0.0251545754	-0.1421384074	-0.116983832
smith09-reward_denoised	full	dmn__brain-reward-signature	rtpj-minus-vlpfc	sub-235	true	-0.09499785654	-0.06876938905	-0.0251545754	-0.1421384074	-0.04361481365
smith09-reward_denoised	full	dmn__brain-reward-signature	rtpj-minus-sham	sub-235	true	-0.09499785654	-0.06876938905	-0.0251545754	-0.1421384074	0.02622846749
smith09-reward_denoised	full	dmn__brain-reward-signature	vlpfc-minus-sham	sub-235	true	-0.09499785654	-0.06876938905	-0.0251545754	-0.1421384074	0.06984328114
smith09-reward_denoised	full	dmn__brain-reward-signature	both-minus-mean-rtpj-vlpfc	sub-235	true	-0.09499785654	-0.06876938905	-0.0251545754	-0.1421384074	-0.09517642517
smith09-reward_denoised	full	dmn__brain-reward-signature	mean-stimulation-minus-sham	sub-235	true	-0.09499785654	-0.06876938905	-0.0251545754	-0.1421384074	0.01631039926
smith09-reward_denoised	full	dmn__ecn	both-minus-sham	sub-235	true	0.1942340946	0.04157018824	-0.03961546151	-0.005401646228	-0.1996357408
smith09-reward_denoised	full	dmn__ecn	both-minus-rtpj	sub-235	true	0.1942340946	0.04157018824	-0.03961546151	-0.005401646228	-0.04697183447
smith09-reward_denoised	full	dmn__ecn	both-minus-vlpfc	sub-235	true	0.1942340946	0.04157018824	-0.03961546151	-0.005401646228	0.03421381528
smith09-reward_denoised	full	dmn__ecn	rtpj-minus-vlpfc	sub-235	true	0.1942340946	0.04157018824	-0.03961546151	-0.005401646228	0.08118564975
smith09-reward_denoised	full	dmn__ecn	rtpj-minus-sham	sub-235	true	0.1942340946	0.04157018824	-0.03961546151	-0.005401646228	-0.1526639064
smith09-reward_denoised	full	dmn__ecn	vlpfc-minus-sham	sub-235	true	0.1942340946	0.04157018824	-0.03961546151	-0.005401646228	-0.2338495561
smith09-reward_denoised	full	dmn__ecn	both-minus-mean-rtpj-vlpfc	sub-235	true	0.1942340946	0.04157018824	-0.03961546151	-0.005401646228	-0.006379009593
smith09-reward_denoised	full	dmn__ecn	mean-stimulation-minus-sham	sub-235	true	0.1942340946	0.04157018824	-0.03961546151	-0.005401646228	-0.1953830678
smith09-reward_denoised	full	dmn__left-fpn	both-minus-sham	sub-235	true	0.1277190391	0.06756250288	-0.01897104392	0.0363193998	-0.0913996393
smith09-reward_denoised	full	dmn__left-fpn	both-minus-rtpj	sub-235	true	0.1277190391	0.06756250288	-0.01897104392	0.0363193998	-0.03124310308
smith09-reward_denoised	full	dmn__left-fpn	both-minus-vlpfc	sub-235	true	0.1277190391	0.06756250288	-0.01897104392	0.0363193998	0.05529044372
smith09-reward_denoised	full	dmn__left-fpn	rtpj-minus-vlpfc	sub-235	true	0.1277190391	0.06756250288	-0.01897104392	0.0363193998	0.0865335468
